lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,hu_moment0,hu_moment1,hu_moment2,hu_moment3,hu_moment4,hu_moment5,hu_moment6,mean_edge,std_dev_edge
0.000188,0.00242,0.0,0.024272,0.0,0.04076,0.0,0.023644,0.908716,0.0014393365494501822,3.557923264885608e-08,3.8371816754780926e-11,2.0617690323607005e-11,3.9732318558542385e-22,-3.790458276243551e-15,4.224198970608652e-22,146.17760842172842,333.6535970075908
0.000128,0.002284,0.0,0.020576,0.0,0.0342,0.0,0.02044,0.922372,0.0009689146644620086,2.0588270796849577e-07,1.1249336973010237e-11,1.827401634684635e-12,1.6634691916552013e-24,-6.791673551236549e-16,8.116713528764474e-24,124.66416784279525,311.1624097735191
0.000128,0.001956,0.0,0.014432,0.0,0.027716,0.0,0.014268,0.9415,0.0011329159381368056,2.7368184749637264e-08,2.364075015276608e-10,6.304058116498098e-11,-4.438470277972986e-21,2.680144630843613e-15,6.287071958586684e-21,93.22749416917902,274.4996639905697
0.000164,0.001848,0.0,0.015704,0.0,0.02598,0.0,0.014484,0.94182,0.0013686303193047873,1.0655306385624142e-07,2.4220458814579115e-12,2.1189563707882006e-13,1.2965963764067828e-25,2.885360665291415e-17,7.894223582542881e-26,94.20139463485766,275.97867969980547
0.000152,0.002424,0.0,0.024588,0.0,0.04452,0.0,0.02418,0.904136,0.0015597933966746498,1.0774343066570547e-07,4.8713139590127724e-11,3.822172759433874e-11,-1.1896062405920723e-21,-9.791069982492772e-15,1.1423169757720578e-21,150.55458846486897,337.8286978516981
0.000264,0.002888,0.0,0.024896,0.0,0.050624,0.0,0.02608,0.895248,0.0013058537593016932,9.298151312329029e-08,2.971860410757064e-11,5.369629095551871e-11,-1.5060071155391172e-21,1.3391025581520265e-14,-1.527428660963326e-21,167.3387173254377,352.065696261191
0.000168,0.001684,0.0,0.014576,0.0,0.028196,0.0,0.01402,0.941356,0.0012421329935688955,1.682388297379962e-07,2.425742900988929e-11,3.2211735009304006e-12,1.2295538960983188e-23,7.717461189048493e-17,2.5682095501990498e-23,91.56636100608172,272.64960211249877
0.000172,0.002216,0.0,0.023484,0.0,0.041616,0.0,0.022732,0.90978,0.0016888376551569178,2.613526413398203e-08,1.2565544105976501e-11,5.759170027353017e-13,-1.482391994112622e-24,6.627358194399856e-17,-4.50320958576647e-25,143.4006722451831,331.32068694790183
0.0001,0.00116,0.0,0.010992,0.0,0.02004,0.0,0.011388,0.95632,0.0009709637752675405,1.2262620114347946e-07,1.4498789751220797e-10,4.0667791860666194e-11,1.680391488482175e-21,1.3084148640494383e-14,2.632120099348935e-21,66.50208283964191,235.62707607146814
6.4e-05,0.001376,0.0,0.0115,0.0,0.024732,0.0,0.012388,0.94994,0.0010302764294917856,7.460027344350168e-08,4.2354816175389796e-11,1.9231758480669673e-12,1.1602371422756075e-23,-1.545095515478686e-16,-1.2909596612815406e-23,77.16516452716435,252.96052732293165
0.000132,0.001988,0.0,0.01736,0.0,0.029112,0.0,0.01704,0.934368,0.0011384298843154102,5.649945448177276e-08,6.047566723828091e-11,1.2730215370575453e-11,1.767861704643394e-22,2.906801668635246e-15,3.0579446849483396e-22,104.1298014466284,288.3354935672778
0.000124,0.001296,0.0,0.015424,0.0,0.027284,0.0,0.015404,0.940468,0.001097687544434589,7.236024445232214e-08,1.624230516287599e-10,3.264940343589796e-11,2.3412096700383123e-21,8.767137467168877e-15,-4.143245069531626e-22,92.039393524355,274.3490930177625
0.000132,0.002064,0.0,0.021852,0.0,0.04104,0.0,0.020912,0.914,0.0013114905799837826,1.0070081948758873e-07,1.8851424859169464e-12,6.192670018690463e-11,-9.756645317855401e-23,1.887274500939036e-14,-6.61945171590203e-22,137.60386423508822,326.92462150711657
6.4e-05,0.001268,0.0,0.01502,0.0,0.02734,0.0,0.01528,0.941028,0.0011205439073427982,2.2051433153765937e-08,7.737415952187354e-11,1.084824795066638e-11,-2.364348764631374e-22,1.2469941897422555e-15,-2.070745104263304e-22,88.67873940274502,269.3165991504052
0.000104,0.001584,0.0,0.02168,0.0,0.041528,0.0,0.024488,0.910616,0.0009609018590836969,5.889196807252755e-08,1.5186521608043165e-11,4.889807406739181e-12,-2.701371695297775e-25,1.1454768130425531e-15,4.21364421425879e-23,135.01447343367855,323.41390564325854
0.000244,0.00306,0.0,0.031624,0.0,0.05048,0.0,0.029384,0.885208,0.0014388934188746523,1.0715522224852798e-07,1.1867401177987563e-11,2.6373541642902528e-11,1.8040556657937494e-22,4.1488403847122296e-15,4.302965412998559e-22,186.65820206638452,366.7004908659719
0.000196,0.002304,0.0,0.022784,0.0,0.043728,0.0,0.025448,0.90554,0.0010737903516153393,1.7545953263209707e-07,2.667254579982403e-10,6.120648187937453e-12,2.468568647664868e-22,9.246160786168242e-16,1.4838249659461005e-23,144.68078633972453,331.0026605091249
0.000176,0.002096,0.0,0.017212,0.0,0.028912,0.0,0.016024,0.93558,0.0010673252356116132,6.129358372340812e-08,1.8012389825811443e-10,7.801148214922667e-12,2.914712999487877e-22,1.9305337640063527e-15,-2.3672599961689958e-23,103.201467186126,287.0263158155206
0.000216,0.002256,0.0,0.021832,0.0,0.03832,0.0,0.02136,0.916016,0.0014660660784814234,1.4791802859393499e-07,1.3822146606721261e-11,7.74219875821838e-12,-7.739610348527598e-23,1.4465972962311225e-15,2.0601611337700584e-23,136.57625153575827,325.0620924014999
0.000216,0.002452,0.0,0.024596,0.0,0.041212,0.0,0.024388,0.907136,0.001180342851061811,2.3502909767718942e-08,5.828206808522089e-11,1.024629688647293e-11,-1.8453963316940332e-22,-1.5375479063745364e-15,-1.6923514915983304e-22,146.67330747943774,333.20656967269167
0.000212,0.002492,0.0,0.025216,0.0,0.045716,0.0,0.025576,0.900788,0.0015477576927278545,1.2282785512478886e-07,4.812231472280751e-10,5.5721569808351976e-11,-4.359342391688601e-21,-9.430469006205602e-15,-8.015754797131056e-21,154.62340452030801,340.81128440025157
0.00012,0.00146,0.0,0.0145,0.0,0.026824,0.0,0.014252,0.942844,0.0011606603812931336,1.3123594230313898e-07,1.1926079937862987e-10,8.773827836691081e-11,1.4711371545844339e-21,2.9970788095989347e-14,-8.853567755489826e-21,86.38721323232298,265.51569254933526
0.000168,0.0028,0.0,0.028496,0.0,0.047792,0.0,0.02644,0.894304,0.0013517813510429454,8.280519939499887e-08,6.405940088532707e-11,2.8274237290399086e-11,-1.825365700746792e-22,-5.422202950047453e-15,1.189385168053573e-21,170.8283420531621,355.2352093351219
0.000208,0.001948,0.0,0.024776,0.0,0.047164,0.0,0.024412,0.901492,0.0014113771401366706,4.787335018159721e-09,1.2459189229969723e-11,2.342088139038955e-10,1.2517143336995888e-20,-1.6480087637847227e-15,-1.8404531633689728e-21,159.41127080897834,348.14711938929867
0.000128,0.001428,0.0,0.015804,0.0,0.026144,0.0,0.015308,0.941188,0.0010269480375037425,2.1571121520851578e-08,2.2091305874142976e-11,1.0258495375412086e-11,-3.4329576866117136e-23,-6.347281435612098e-16,1.5056759897512617e-22,94.32119219234026,277.2373775366799
0.000144,0.001684,0.0,0.016844,0.0,0.039056,0.0,0.016764,0.925508,0.0013193409698006278,9.951466871608045e-09,4.848879292262698e-12,1.4165955623362794e-10,2.5150992863658135e-21,1.3539155889908278e-14,2.7310060904628592e-21,121.77722846471646,312.3335297841911
6e-05,0.000396,0.0,0.004828,0.0,0.012184,0.0,0.004856,0.977676,0.001248168650408946,2.3508271136604317e-08,3.1096314271029647e-10,5.087332655378908e-10,1.75787052985222e-19,6.464020416218914e-14,1.0020918344750575e-19,29.279376076670438,160.51963785331972
2.4e-05,0.000656,0.0,0.010204,0.0,0.03744,0.0,0.012392,0.939284,0.0009367182278936655,7.650674882945661e-08,5.154279926933397e-11,2.13463841757107e-13,-5.09521805993056e-25,-4.7082142277060884e-17,-4.916680450748247e-25,95.54586837691109,284.3431403007676
0.000172,0.001912,0.0,0.01992,0.0,0.03786,0.0,0.02038,0.919756,0.0012413284550888048,8.70624706654787e-09,2.1994805741723715e-10,3.719596504121244e-11,3.305078712641004e-21,1.3323668798717223e-15,-6.288428436279722e-22,126.7034790700875,314.7433354203642
0.000124,0.002644,0.0,0.02394,0.0,0.041508,0.0,0.023216,0.908568,0.001213868919165511,2.45570321692093e-07,2.712792540644758e-11,1.5259121374906863e-12,7.306802464331217e-24,5.221142646416762e-16,-6.5570333551473066e-24,146.77099540805372,334.12554363132585
0.000236,0.002412,0.0,0.0183,0.0,0.033736,0.0,0.018532,0.926784,0.0010834131143052672,1.8522697992617716e-07,1.1475873357670412e-10,6.75995660605116e-11,5.59943115871446e-21,2.8332030126462612e-14,2.0239741202283402e-21,116.49879883439117,302.3952457796651
0.000132,0.001912,0.0,0.020484,0.0,0.039052,0.0,0.020124,0.918296,0.001390939133166307,3.5501899909953255e-08,2.2322745933546328e-10,4.4135047695229504e-11,3.696555743762345e-21,-8.315333538462842e-15,2.3508533557709435e-21,127.71567706959675,316.30213693659175
0.00018,0.001616,0.0,0.016472,0.0,0.029912,0.0,0.015724,0.936096,0.0011535817840823595,1.5002969157017747e-07,8.693695729100177e-11,1.4781738145061576e-10,1.6730748534791847e-20,5.066939739248516e-14,-9.336002279160389e-22,101.27060586301563,286.00863131754915
0.000224,0.002328,0.0,0.022208,0.0,0.041652,0.0,0.02166,0.911928,0.0015241997148624814,1.0023905694967017e-07,2.770978771898222e-12,3.717014447177671e-11,-3.693354880416961e-22,1.473195478382852e-15,-7.677836029055578e-23,142.1494636985558,330.75090018050287
0.000208,0.001636,0.0,0.018636,0.0,0.034832,0.0,0.017652,0.927036,0.0017667768223543008,6.363527661703677e-09,6.020573744370541e-11,4.817184351019112e-11,1.118565364099209e-21,3.7174618687288594e-15,2.3406947846110678e-21,112.27796117882188,299.2986245099148
0.0001,0.000824,0.0,0.0087,0.0,0.015416,0.0,0.008604,0.966356,0.0009337438854513293,1.3487698424274981e-08,1.027197567423112e-11,2.194152520490349e-11,-2.2032609460556355e-22,1.8240357255877893e-15,2.448725767604197e-22,51.439425117220274,209.46224276372556
0.000172,0.001524,0.0,0.018244,0.0,0.03888,0.0,0.020676,0.920504,0.0013174159719293959,7.970047382287939e-08,1.5327963508838972e-10,9.062080623284092e-11,2.4100105010945188e-21,-9.770530349085817e-15,1.0404854827401393e-20,116.77430345742017,303.641980055516
0.000144,0.001084,0.0,0.009444,0.0,0.021032,0.0,0.009024,0.959272,0.0011808422507078612,5.4198667986387896e-09,3.505775337577457e-11,2.1149655458660558e-10,-5.742981055597887e-22,-4.0149081860629135e-15,-1.8202495718663605e-20,63.692927609960755,232.6041533861171
9.6e-05,0.001712,0.0,0.017384,0.0,0.030484,0.0,0.017508,0.932816,0.0011011049260232536,2.9305233997253627e-08,1.4772651985189116e-10,2.6265384678134914e-11,1.5585026849429243e-21,4.267104868031697e-15,4.9782669393025145e-22,105.37077196186681,290.2256591277902
6.4e-05,0.000944,0.0,0.008708,0.0,0.01998,0.0,0.010476,0.959828,0.0008508956846296195,9.412828141039929e-08,1.175291523959957e-10,1.5256004537527958e-11,6.227761750688633e-22,4.676756048406047e-15,1.7166454027252965e-22,56.11738982899417,216.77129735917694
0.00022,0.002564,0.0,0.022736,0.0,0.036548,0.0,0.021204,0.916728,0.0012832758356499294,3.4455653727700856e-09,1.0812031210080895e-10,1.4978507907618027e-11,-1.9407056332700866e-22,2.524489999957908e-16,5.706806437742201e-22,134.80612742005908,321.92430664677494
0.000156,0.0017,0.0,0.017116,0.0,0.032364,0.0,0.01658,0.932084,0.0012256087038916698,9.331523216264671e-09,3.4334996893505833e-12,2.8953190988192495e-11,-1.0112002807681551e-22,9.113508015920053e-16,-2.703877302173007e-22,107.18135267162948,293.43973766257324
0.000188,0.002432,0.0,0.024112,0.0,0.045464,0.0,0.023676,0.904128,0.001316972069980769,1.9220420271609397e-08,1.4433717180757162e-10,9.244148346888055e-11,6.859835487846392e-21,-1.272885282665365e-14,8.183037258909945e-21,153.05896753039926,340.80771009255085
0.00014,0.001164,0.0,0.013072,0.0,0.02568,0.0,0.013612,0.946332,0.0009116272086005983,3.64980650229676e-08,7.613989013776407e-11,1.2786407137179006e-11,3.733528496438676e-22,1.4153422325552954e-15,1.4062862254620408e-22,84.00588196242319,263.7623032120311
0.000168,0.002564,0.0,0.028388,0.0,0.048112,0.0,0.027712,0.893056,0.0012965520864893212,9.353089252018766e-09,3.781433112527811e-10,5.271403935135913e-11,-3.673024948182878e-21,5.025145326424584e-15,-6.472973901898611e-21,173.37961589023115,357.9179771871705
0.000264,0.003608,0.0,0.035652,0.0,0.061844,0.0,0.032764,0.865868,0.0014804570609493555,2.22156810634143e-08,1.3395847085637536e-10,8.029268067727361e-11,1.401365407385781e-21,3.4813537527242315e-15,8.20843742390732e-21,225.64161726445516,394.480194887248
0.00012,0.002192,0.0,0.018228,0.0,0.03638,0.0,0.01914,0.92394,0.0012222108156470946,2.5087450462182727e-07,8.018220523103515e-12,8.999236231482966e-11,1.760146657027767e-21,3.207672629470185e-14,-1.6570088973005039e-21,118.46369671753392,305.2157986736862
0.000212,0.001864,0.0,0.01648,0.0,0.03082,0.0,0.016656,0.933968,0.0011067850604099907,6.839259516164821e-08,8.150250819981328e-12,7.182100440393297e-12,4.8584796000498735e-23,1.4751826273083778e-15,-2.5670033066161348e-23,105.6727850739878,290.76420016003823
0.000104,0.001208,0.0,0.016436,0.0,0.02766,0.0,0.015496,0.939096,0.0011660075744532323,2.1747888024503457e-08,2.6773610350527958e-11,6.202077471592809e-12,7.912246643982342e-23,-8.842443659497263e-16,1.126732990446797e-23,96.44586249575282,280.7324562772362
0.000128,0.001684,0.0,0.016972,0.0,0.032628,0.0,0.016724,0.931864,0.0011307808573397947,1.364834999827491e-07,1.3858881595401414e-11,1.2079772469974436e-11,-4.829288751844899e-23,-4.436319151486573e-15,-1.4864967915782036e-22,109.69946394398265,296.8433459089202
0.00024,0.002656,0.0,0.024852,0.0,0.044952,0.0,0.023992,0.903308,0.0010946296678609065,3.996442143184366e-08,5.29406372962948e-11,2.347948219652799e-13,3.3001814054755923e-25,4.656088773797192e-17,7.591751884023311e-25,160.68087539716583,347.71411631051234
0.000276,0.002164,0.0,0.015152,0.0,0.029376,0.0,0.013444,0.939588,0.0016364405449067318,8.252590652669332e-08,2.7696258692323803e-11,4.265195668036492e-11,1.4659465132526695e-21,1.0971945760797033e-14,-2.9305758441025533e-24,96.11969909940753,278.2315550850395
0.00014,0.00218,0.0,0.020336,0.0,0.034736,0.0,0.018248,0.92436,0.0015007953903733704,1.4086387779693718e-07,1.87592966847747e-10,2.4523797114747933e-11,-6.2226683182138395e-22,7.062542241050493e-15,1.5425940091054466e-21,122.87366312964365,311.06878678051714
0.000232,0.002208,0.0,0.01522,0.0,0.028708,0.0,0.014628,0.939004,0.0016865491896509077,2.2164673805082077e-08,7.729720700020661e-12,3.535549339789646e-10,5.442412861376988e-21,-1.5825805775538034e-14,1.7663330269866535e-20,95.96970799535201,277.4877293634565
0.00012,0.001836,0.0,0.01784,0.0,0.03078,0.0,0.016316,0.933108,0.0016555564983720217,6.112871663122525e-08,2.2351325661334427e-10,6.643383131002617e-11,8.067882482264743e-21,1.6372197970584282e-14,6.662975722933209e-22,105.11849151514507,290.5714582363181
0.000184,0.001944,0.0,0.019488,0.0,0.032428,0.0,0.017836,0.92812,0.001239514828723131,1.2500523521748522e-07,1.1487264679990772e-11,1.3259116579792807e-11,9.288784684182281e-23,3.4830097423153977e-15,1.3471731137444932e-22,116.18602424821341,303.5129897869177
0.000148,0.001972,0.0,0.021132,0.0,0.037444,0.0,0.021104,0.9182,0.0013513227572621248,1.8528388756740508e-07,1.2609057430500763e-10,3.064028421967551e-11,1.6014664117187748e-21,1.2431061028282593e-14,-1.0307364076588993e-21,129.57100197360626,318.0507843844371
0.000124,0.001716,0.0,0.016196,0.0,0.03002,0.0,0.015876,0.936068,0.0011744707344683875,2.1102770514302448e-08,7.529761961523821e-11,1.1849621065576455e-11,3.2789623817675545e-22,1.1938894517697848e-15,1.3329581874068343e-22,98.93785280240135,282.45788798128893
0.000168,0.001964,0.0,0.0148,0.0,0.02754,0.0,0.014264,0.941264,0.0014901283029502784,3.467356747583066e-07,1.0238430132644951e-11,4.46616058944207e-11,4.911750350370047e-22,-1.0276862154121443e-14,-8.190447581956847e-22,90.71179344985052,270.9610335991352
0.000168,0.003212,0.0,0.031568,0.0,0.057096,0.0,0.029988,0.877968,0.0013409427702184417,3.9785489545619835e-08,1.8240202035322503e-10,4.6532465609581816e-11,3.453882895375646e-21,-1.3024078245900528e-15,-2.5394242843138446e-21,201.76732955805022,379.2710122366501
0.000132,0.002204,0.0,0.022272,0.0,0.04076,0.0,0.019872,0.91476,0.0014978778855750075,1.3485223828215854e-07,4.784875246025465e-12,3.3902941509348804e-11,4.21134121714366e-22,9.897155810600448e-15,9.541906522976771e-23,137.91578835548555,327.2496932348217
0.000128,0.001356,0.0,0.019832,0.0,0.031484,0.0,0.020304,0.926896,0.0010979181076728088,9.966988946632655e-08,9.313456142840112e-12,1.7816260075438532e-11,1.9170217557856176e-22,-3.7998353740603585e-15,1.2617422355754536e-22,111.61484150822832,297.7821504977978
0.000184,0.001956,0.0,0.014272,0.0,0.033508,0.0,0.01446,0.93562,0.000974235449138291,7.265719132564731e-10,6.4417540760237455e-12,4.788571069260551e-11,-1.1757092732633193e-22,-8.457853599399299e-16,8.327706005379229e-22,104.233353049474,290.2366822303199
9.2e-05,0.001732,0.0,0.015984,0.0,0.025612,0.0,0.01512,0.94146,0.0010107116707199105,1.0400416655041899e-07,5.089837481293486e-11,4.046537918870076e-12,-2.4688923304751246e-23,-7.275481607055723e-16,5.256404486029249e-23,93.65843024717624,275.59207471122033
0.000136,0.00128,0.0,0.014844,0.0,0.026372,0.0,0.013908,0.94346,0.0012693185665764708,2.524141783925724e-08,6.121049629797389e-10,1.135399205437335e-10,-2.9827270771422486e-20,-1.801794344044166e-14,2.5017844024628474e-21,88.94181611266103,270.4876406540261
0.000128,0.001692,0.0,0.015836,0.0,0.02856,0.0,0.014756,0.939028,0.0015496916548148516,1.2535669219663385e-07,1.2030068298672065e-10,1.7802314753099297e-10,-8.296086207148982e-21,-3.891873056225632e-14,-2.469626881542549e-20,93.75213654795252,275.8092871762916
7.6e-05,0.001124,0.0,0.013356,0.0,0.023944,0.0,0.012412,0.949088,0.001029106789326845,8.81031942093306e-08,4.8084878631685685e-12,1.2386083669639103e-11,-9.287885358771536e-23,3.6364357077234085e-15,2.2597882710873365e-23,81.74361731806378,261.11093931078017
9.6e-05,0.001204,0.0,0.013036,0.0,0.024012,0.0,0.011908,0.949744,0.0012558174193536733,4.2586909006457895e-08,2.9156808646186294e-11,9.245181319739248e-11,9.913192647922344e-22,4.2756339604697182e-16,-4.696540035663961e-21,80.2305808084775,258.80881187303953
4e-05,0.000644,0.0,0.011736,0.0,0.021696,0.0,0.011164,0.95472,0.0012070360055716324,5.7558838934595866e-08,2.1513122857117193e-10,1.0818001468608553e-11,5.211254307509641e-22,7.155903180916025e-16,-2.809026738106899e-23,69.66464182244432,243.7422098852608
0.000132,0.001532,0.0,0.017228,0.0,0.030004,0.0,0.017372,0.933732,0.0012039650976269126,4.396321062811669e-08,7.228351397699646e-13,5.592022658877431e-11,2.8686140520556374e-22,-1.0079155219055873e-14,2.1002435287498674e-22,102.64780608956151,287.2537608195926
0.000156,0.00144,0.0,0.01522,0.0,0.02634,0.0,0.0145,0.942344,0.0010746175398072453,2.940715993189103e-08,2.9572932094881365e-11,1.5326312287128324e-11,-1.806710550122857e-22,-5.892340804951711e-16,2.7170407064251036e-22,92.14846482773581,274.5626850646161
0.000108,0.001428,0.0,0.012572,0.0,0.021088,0.0,0.01114,0.953664,0.0009278932092119899,6.92850777456535e-09,2.102985136635303e-11,3.598928293002065e-12,-1.0807145971340859e-23,-2.9850446553850002e-16,2.9385342110721154e-23,79.60395265159087,257.58741607897554
0.00012,0.001616,0.0,0.015392,0.0,0.028888,0.0,0.014828,0.939156,0.0013606734609340327,2.0114035301993797e-08,5.196293437301864e-11,5.027392009066981e-11,7.627539270396151e-22,-3.617890919728549e-15,-2.4537546399810034e-21,95.39583756806996,278.48804386308296
0.00018,0.002164,0.0,0.019424,0.0,0.033524,0.0,0.018432,0.926276,0.0013466659839793996,1.4590598960354541e-08,2.72828606135382e-12,2.5633548767362706e-12,3.198101229950413e-24,5.681901337346837e-17,5.977071655048569e-24,117.87258151170698,304.7967088532387
0.000276,0.003504,0.0,0.02638,0.0,0.04948,0.0,0.025732,0.894628,0.0012745214665669732,2.274578139328742e-07,9.306046913607291e-11,4.844956926252536e-11,9.137169144737499e-23,-3.963266806967674e-16,-3.251967057264262e-21,173.8751922679313,356.75422003641376
0.00026,0.002584,0.0,0.021464,0.0,0.039512,0.0,0.02152,0.91466,0.0016980751281060087,9.073049084623027e-08,4.4489527660169064e-11,6.8060467522114e-11,3.137294575116808e-21,9.784653289436009e-15,-2.045400978612543e-21,132.77747200510922,319.04604076517296
7.6e-05,0.001732,0.0,0.019868,0.0,0.03422,0.0,0.019676,0.924428,0.0014302959887651707,6.346173294668609e-09,5.645426808152546e-11,8.926215531411048e-11,-5.3610074262970035e-21,-7.064398861791447e-15,-3.377992384427776e-21,116.26172855118544,303.3056809133164
0.00018,0.001792,0.0,0.01822,0.0,0.031004,0.0,0.016476,0.932328,0.001497544263784133,5.428751673439131e-08,2.4386317288860407e-11,6.486176223071793e-12,7.913144939514778e-23,-1.0104187673798807e-15,-1.9815854510323363e-23,110.50818814027203,297.54144711947987
0.000148,0.001972,0.0,0.021408,0.0,0.038864,0.0,0.020248,0.91736,0.001334084913962928,5.219388343562872e-09,2.510425792060513e-12,7.017856446195692e-12,2.8822065345517056e-23,2.7392484672287995e-16,-6.080380775701161e-24,132.6469419477339,321.8484413383332
9.2e-05,0.001144,0.0,0.017764,0.0,0.037404,0.0,0.018404,0.925192,0.0012624178125131584,1.0802082677893778e-08,3.93740301212287e-11,4.092077362872524e-12,-6.162516763444222e-24,-9.667964312861564e-18,-5.1575380286717416e-23,117.18668698822788,307.30543111491386
0.000148,0.002152,0.0,0.022556,0.0,0.039652,0.0,0.0216,0.913892,0.0011135516300717191,2.5376849986501205e-08,2.552406621239234e-10,4.57055032587779e-11,3.358987364217024e-21,6.037657469360753e-15,3.6176226644456315e-21,138.09291449866006,326.6148382502941
0.000152,0.001684,0.0,0.023404,0.0,0.040908,0.0,0.024068,0.909784,0.0012970190860067485,2.30727716715642e-07,8.492196768613638e-12,2.3708004284261718e-12,-5.557467492651923e-24,-1.8297703743654453e-16,-9.070706042122792e-24,142.76531470920125,331.9743847286756
8e-05,0.001076,0.0,0.009612,0.0,0.022188,0.0,0.00966,0.957384,0.001191757222265533,6.407021682488587e-08,5.212145105022743e-10,6.219792515939516e-11,1.0199864147236382e-20,8.278526148787427e-15,-4.623444937249141e-21,68.08240961447979,240.85130329953836
6.8e-05,0.00154,0.0,0.020952,0.0,0.042652,0.0,0.02192,0.912868,0.001412573887958549,3.164358750586346e-08,1.0730407404241655e-11,5.246580473100202e-11,-1.133773030187855e-21,-6.9714807554333324e-15,-5.14052653083394e-22,135.76552832065732,325.98770608692104
0.000144,0.002156,0.0,0.017764,0.0,0.033284,0.0,0.017728,0.928924,0.0009838930589534688,3.410036575470023e-09,2.7432678323724368e-11,3.695166716717491e-11,-6.776416339534207e-22,-1.575276341574071e-15,-9.617228883215535e-22,113.54701426246814,299.80665428252064
0.000172,0.002956,0.0,0.025688,0.0,0.04748,0.0,0.026772,0.896932,0.0014783505179924066,7.214147333295565e-09,7.731817542708735e-11,3.175548281287198e-10,4.975300271191039e-20,-1.280445932872485e-14,7.518470759600826e-22,157.84581453312703,342.3223796867124
0.000176,0.001812,0.0,0.015148,0.0,0.02912,0.0,0.015796,0.937948,0.001161953036106444,5.978264602219074e-08,6.50707430579768e-10,4.9318132525583373e-11,2.2948050284319757e-21,-1.036611883281366e-15,-8.531691038283647e-21,95.52177249486228,277.2991571920834
0.000232,0.002268,0.0,0.020344,0.0,0.033724,0.0,0.019772,0.92366,0.0012315651800668685,9.52840552362939e-08,1.428505652276529e-10,6.732879973146849e-11,5.308149322164011e-21,1.8586015250175517e-14,-3.927258474419068e-21,121.64769879030966,307.6707346807982
0.000204,0.001716,0.0,0.014464,0.0,0.025212,0.0,0.01406,0.944344,0.0009426802081276781,1.7687008338628808e-07,4.647615615411503e-12,1.4140484406238439e-11,1.0227046297604447e-22,2.965046367784555e-15,5.1784075522947866e-23,89.71537855133786,270.324435542535
0.0001,0.001676,0.0,0.01698,0.0,0.035036,0.0,0.017052,0.929156,0.0012023036274171044,2.8694252223589957e-08,2.5848003692521516e-11,1.64411477328313e-11,3.3661895745003005e-22,-4.054178694425907e-18,3.952361522373224e-23,113.59742739203728,302.18129142935175
0.000168,0.001368,0.0,0.013744,0.0,0.02682,0.0,0.015184,0.942716,0.0012122911966464208,3.3905401356430315e-07,3.5098906759089575e-10,1.0964506499794814e-10,1.717040373367425e-20,6.374456383208871e-14,1.2955156042336504e-20,85.54560818580461,264.1822009903786
0.000168,0.002144,0.0,0.027716,0.0,0.047776,0.0,0.0284,0.893796,0.0011777374498973927,3.391222375487666e-08,1.599118698796067e-12,1.648407391006179e-12,2.954452922250171e-25,2.1132278609533797e-16,2.6599572335347817e-24,169.20170797011994,354.99002636693086
0.000212,0.002512,0.0,0.018952,0.0,0.030548,0.0,0.017336,0.93044,0.0013176578276184352,1.9927972131911577e-08,2.1344018098325045e-10,9.727741950245423e-11,1.0149340271388702e-20,1.2554176083248406e-14,9.667893122919116e-21,115.10726169257278,300.7509732413805
0.00012,0.001012,0.0,0.014068,0.0,0.028116,0.0,0.01414,0.942544,0.0009656210714276994,1.786311495728741e-08,7.119103062681353e-11,5.1075181437788976e-12,4.9034784814652196e-24,5.104113036275842e-16,-9.726943229265672e-23,90.9143545933914,274.36205737832455
5.6e-05,0.000952,0.0,0.010816,0.0,0.022808,0.0,0.010648,0.95472,0.0009783263817974381,6.025986653056018e-08,1.9088394562408372e-10,2.2432686134926173e-11,-1.134960837640622e-21,-3.227689310964861e-15,9.30964574417268e-22,71.48565411829505,246.34475365893118
0.00022,0.0013,0.0,0.025548,0.0,0.050904,0.0,0.02662,0.895408,0.0014915866833257732,2.126257229138486e-09,3.021456673704335e-12,1.4834634974189502e-11,8.522199410601257e-23,-6.432341345438844e-16,-5.100071753100076e-23,162.35771975305406,350.7473792298223
0.000156,0.001924,0.0,0.02064,0.0,0.03616,0.0,0.0207,0.92042,0.0011167842278745539,8.873670194598523e-08,4.0113601587516063e-11,1.3562963157432369e-11,2.9806301762664537e-22,1.883637320878962e-16,-1.0602030722002937e-22,125.0518520749248,312.53351867060775
0.0002,0.002224,0.0,0.019472,0.0,0.033628,0.0,0.019224,0.925252,0.0012629429865774848,9.48841238479071e-08,1.347149663508461e-10,2.6125187282560427e-11,-9.77228473642696e-22,1.9131791111517837e-15,-1.2029717824326532e-21,117.70734496537528,303.90349807332285
6e-05,0.001392,0.0,0.018096,0.0,0.036592,0.0,0.020068,0.923792,0.0010000334732430689,4.064699038097483e-08,2.553643194774437e-10,4.111929744661496e-12,1.2567090310748903e-22,6.114524909100871e-16,-4.4281681888141174e-23,117.59841638725483,305.93645494319554
0.000152,0.001344,0.0,0.01454,0.0,0.026332,0.0,0.014824,0.942808,0.0009177251922187623,1.7794242170064995e-10,2.9652075685385103e-11,2.789498199739696e-11,-6.076761814210746e-22,3.7202550023640127e-16,-5.237893925013574e-22,89.3358754770227,270.3481269636502
